ZTFJ000324.20+625430.8   1729   0.85085  62.90857   0.0629305  0.177 8.963 58432.2641898 16.470 15.488     0.0629305     0.0629307  138  148  0.177  0.081 8.963 3.174  0.595  0.569 0.082 0.049  -13.689  -13.993 DSCT  0.000 0.000 
ZTFJ000326.87+135606.8   1750   0.86200  13.93524   0.0500208  0.121 9.123 58291.4423815 16.845 16.714     0.0500208     0.0500201   49   50  0.121  0.142 9.123 3.403  0.853  0.702 0.120 0.081   -5.029   -3.736 DSCT  0.000 0.000 
ZTFJ000327.26+575209.3   1755   0.86361  57.86926   0.0930885  0.235 4.285 58456.1770303 16.842 15.995     0.0930888     0.0930885  202  219  0.153  0.235 3.697 4.285  0.874  0.892 0.145 0.102  -30.313  -33.290 DSCT  0.000 0.000 
ZTFJ000327.97+634759.3   1763   0.86658  63.79982   0.0578433  0.053 8.495 58333.3399173 17.004 16.332     0.0578434     0.0578433  136  147  0.134  0.053 7.414 8.495  0.413  0.443 0.056 0.034   -8.585  -10.075 DSCT  0.000 0.000 
ZTFJ000333.52+502745.8   1809   0.88967  50.46274   0.0704360  0.276 9.250 58294.3805013 17.667 17.503     0.0704360     0.0704362   65   72  0.276  0.186 9.250 9.120  0.795  0.653 0.132 0.090   -6.871   -6.210 DSCT  0.000 0.000 
ZTFJ000337.68+642903.4   1836   0.90703  64.48430   0.0807669  0.042 3.787 58359.3813779 18.733 17.771     0.0807680     0.0807669  285  311  0.135  0.042 4.417 3.787  0.383  0.475 0.128 0.085  -14.942  -24.015 DSCT  0.000 0.000 
ZTFJ000338.81+505017.0   1840   0.91173  50.83808   0.0504862  0.157 9.079 58299.4213509 17.271 17.080     0.0504868     0.0504862   65   72  0.157  0.064 9.079 8.115  0.689  0.616 0.139 0.093   -5.247   -5.765 DSCT  0.000 0.000 
ZTFJ000340.62+572533.3   1853   0.91926  57.42593   0.1184296  0.174 7.073 58397.3563964 16.397 15.768     0.1184296     0.1184304  207  218  0.174  0.070 7.073 4.046  0.458  0.437 0.053 0.042  -14.930  -14.715 DSCT  0.000 0.000 
ZTFJ000344.64+521414.1   1890   0.93603  52.23726   0.1228372  0.123 7.679 58357.4135450 17.779 17.165     0.0293265     0.1228372  137  151  0.236  0.123 7.408 7.679  0.091  0.460 0.030 0.048   -0.861  -10.786 DSCT  0.000 0.000 
ZTFJ000349.30+565725.2   1925   0.95543  56.95702   0.0559868  0.139 3.514 58292.4531901 15.682 15.199     0.0559868     0.0559873  208  218  0.139  0.147 3.514 5.939  0.498  0.399 0.051 0.035  -16.919  -13.303 DSCT  0.000 0.000 
ZTFJ000406.53+633118.4   2075   1.02724  63.52178   0.1529366  0.234 4.155 58330.3995474 17.786 16.885     0.1529399     0.1529366  293  314  0.234  0.205 4.155 4.586  0.494  0.483 0.303 0.179  -18.543  -23.651 DSCT  0.000 0.000 
ZTFJ000409.21+570516.3   2104   1.03840  57.08787   0.0554013  0.158 4.782 58360.3391390 15.445 14.915     0.0554024     0.0554013  208  218  0.213  0.158 4.511 4.782  0.383  0.466 0.046 0.031  -13.303  -15.692 DSCT  0.000 0.000 
ZTFJ000411.26+243821.2   2118   1.04693  24.63924   0.0683939  0.378 3.753 58286.4678038 17.489 17.300     0.0683927     0.0683939   54   62  0.350  0.378 3.785 3.753  0.869  0.872 0.499 0.416   -5.334   -6.505 DSCT  0.000 0.000 
ZTFJ000412.61+553711.1   2125   1.05256  55.61976   0.0805884  0.354 3.770 58285.4483224 18.847 18.412     0.0805884     0.0805889  207  219  0.354  0.496 3.770 3.846  0.886  0.884 0.494 0.337  -27.500  -25.015 DSCT  0.000 0.000 
ZTFJ000417.73+622500.9   2172   1.07391  62.41694   0.0672847  0.193 3.724 58297.4320969 20.376 19.314     0.0672854     0.0672847  212  307  0.179  0.193 9.233 3.724  0.405  0.548 0.374 0.275  -11.499  -25.945 DSCT  0.000 0.000 
ZTFJ000426.31+613416.7   2229   1.10965  61.57131   0.1133437  0.075 9.117 58326.4637973 16.424 15.665     0.1133437     0.1133442  144  154  0.075  0.271 9.117 3.781  0.572  0.536 0.098 0.052  -14.262  -12.584 DSCT  0.000 0.000 
ZTFJ000434.38+622529.2   2288   1.14327  62.42478   0.0636139  0.183 4.023 58257.4672266 18.793 17.804     0.0636142     0.0636139  290  314  0.063  0.183 5.295 4.023  0.413  0.524 0.124 0.097  -15.607  -25.900 DSCT  0.000 0.000 
ZTFJ000434.78+630913.1   2291   1.14494  63.15364   0.1353201  0.164 9.296 58343.3677743 16.689 15.977     0.1353230     0.1353201  293  315  0.093  0.164 7.933 9.296  0.475  0.530 0.072 0.049  -19.768  -26.591 DSCT  0.000 0.000 
