# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
23.81278 103404 1 1237680069099520413 14.614170 5071 70.7 2.3 0.15 0.08 0.37 0.01 16.64 0.02 Dprop Sloan 0.01 0.10 -17.72 0.15 0.77 0.19 8.78 0.15 8.90 0.03 "" "" -1.61 0.23 "" "" "" "" 9.02 0.06 0.255065 0.41561 62.6 16.3 28.5 1
23.81472 12740 1 1237678540090572971 355.472470 10525 145.4 2.3 0.20 0.11 0.89 0.01 14.86 0.01 Dprop Sloan 1.17 0.61 -21.09 0.04 0.90 0.04 10.21 0.03 10.38 0.01 "" "" -0.16 0.06 "" "" "" "" 10.05 0.05 -0.079020 0.41565 132.6 -10.5 58.7 1
23.81556 112464 1 1237666275276816756 24.149580 561 8.1 2.4 0.36 0.19 0.65 0.13 17.47 0.03 Dprop Sloan 0.00 0.00 -12.26 0.65 0.31 0.09 6.27 0.27 6.33 0.26 "" "" -4.15 0.64 -3.28 0.26 "" "" 7.25 0.26 0.421490 0.41566 6.8 3.0 3.3 1
23.81722 78 1 1237678578755895301 2.227920 4534 64.0 2.3 0.31 0.16 0.45 0.01 14.20 0.01 Dprop Sloan 0.77 0.45 -20.15 0.13 0.49 0.15 9.55 0.12 9.92 0.03 "" "" -0.27 0.03 0.04 0.04 "" "" 9.46 0.05 0.038885 0.41569 58.5 2.3 25.8 1
23.81889 123864 0 "" 35.595840 9639 134.2 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.81 0.05 0.621265 0.41572 99.8 71.5 54.2 1
23.82333 745841 2 1237665441527562283 224.352910 9220 134.1 2.3 0.11 0.06 0.21 0.01 24.36 2.23 Dprop Sloan "" "" "" "" "" "" "" "" 9.34 0.02 9.34 0.06 -0.91 0.12 "" "" -0.69 0.10 9.82 0.06 -2.367488 0.41580 -87.7 -85.8 54.2 1
23.82445 749478 1 1237665532250423505 218.141660 11286 164.0 2.3 0.11 0.06 0.60 0.01 15.75 0.01 Dprop Sloan 0.93 0.51 -20.50 0.08 0.74 0.10 9.87 0.08 10.19 0.01 "" "" -0.12 0.03 "" "" "" "" 10.05 0.05 -2.475895 0.41582 -118.0 -92.7 66.2 1
23.82528 741613 1 1237667910054051983 179.171250 4323 64.1 2.2 0.06 0.03 0.21 0.01 16.46 0.01 Dprop Sloan 0.01 0.09 -17.67 0.22 0.73 0.29 8.73 0.22 8.85 0.03 "" "" "" "" "" "" "" "" 9.29 0.06 3.127128 0.41583 -58.6 0.8 25.9 1
23.82556 100841 1 1237678578757206175 5.505420 13044 181.5 2.3 0.14 0.07 0.39 0.01 15.66 0.01 Dprop Sloan 0.92 0.56 -20.93 0.13 1.00 0.18 10.23 0.13 10.51 0.01 "" "" 0.12 0.04 "" "" "" "" 10.23 0.05 0.096088 0.41583 165.3 15.9 73.3 1
23.82722 120229 1 1237670961622876212 36.341250 6608 91.0 2.3 0.42 0.21 0.84 0.01 14.44 0.01 Dprop Sloan 1.08 0.54 -20.61 0.07 0.52 0.05 9.76 0.04 10.19 0.02 9.99 0.03 0.00 0.02 0.20 0.03 0.19 0.05 9.70 0.05 0.634274 0.41586 67.1 49.3 36.8 1
23.82806 208861 1 1237667551953289257 158.528340 11151 163.7 2.3 0.07 0.04 0.76 0.02 16.45 0.01 Dprop Sloan 0.69 0.40 -19.70 0.05 0.67 0.06 9.50 0.05 9.61 0.01 "" "" -0.53 0.14 "" "" "" "" 9.73 0.06 2.766841 0.41588 -139.4 54.8 66.1 1
23.83250 260644 1 1237662640660938827 247.777500 11133 159.6 2.3 0.18 0.09 0.59 0.01 15.02 0.01 Dprop Sloan 1.19 0.61 -21.23 0.08 0.47 0.10 9.97 0.08 10.53 0.01 10.03 0.07 0.75 0.01 0.78 0.02 0.80 0.06 9.92 0.06 -1.958652 0.41596 -55.2 -135.1 64.5 1
23.83278 742152 3 "" 184.072490 7143 106.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.25 0.07 -3.070514 0.41596 -97.1 -6.9 43.0 1
23.83333 101223 1 1237680069098143788 11.086670 6480 87.9 2.3 0.12 0.06 0.52 0.01 16.90 0.01 Dprop Sloan 0.26 0.13 -17.92 0.10 -0.06 0.13 8.28 0.10 9.03 0.02 "" "" -0.58 0.04 -0.23 0.04 "" "" 9.37 0.06 0.193499 0.41597 78.9 15.5 35.5 1
23.83417 745798 1 1237665441527431395 224.129590 10491 152.3 2.4 0.11 0.06 0.21 0.01 15.63 0.01 Dprop Sloan 0.87 0.50 -20.67 0.20 0.67 0.29 9.89 0.22 10.23 0.01 10.14 0.03 -0.34 0.05 -0.18 0.04 -0.16 0.08 9.89 0.06 -2.371386 0.41598 -100.0 -97.0 61.5 1
23.83528 749423 1 1237667538013585679 165.160830 6359 95.3 2.1 0.05 0.03 0.85 0.03 16.91 0.02 Dprop Sloan 0.15 0.15 -18.02 0.06 0.63 0.05 8.80 0.04 8.79 0.04 8.89 0.06 "" "" "" "" -1.10 0.09 9.34 0.06 2.882600 0.41600 -84.3 22.3 38.5 1
23.83778 6782 1 1237667446189916219 177.238340 523 13.7 1.4 0.10 0.05 0.68 0.02 15.44 0.01 Dprop Sloan 0.00 0.00 -15.29 0.23 0.75 0.08 7.79 0.11 8.01 0.09 "" "" -2.28 0.14 -1.76 0.09 "" "" 8.53 0.10 3.093393 0.41605 -12.5 0.6 5.5 1
23.83806 719432 1 1237667910589218910 174.884160 3601 53.9 2.4 0.07 0.04 0.39 0.01 16.80 0.02 Dprop Sloan 0.00 0.00 -16.90 0.16 0.43 0.18 8.21 0.14 8.51 0.04 8.20 0.07 "" "" "" "" -1.32 0.11 8.75 0.07 3.052304 0.41605 -49.1 4.4 21.8 1
23.84000 745886 1 1237665428638531816 224.698330 14113 204.0 2.2 0.13 0.07 0.59 0.02 16.75 0.02 Dprop Sloan 0.78 0.43 -19.97 0.08 0.56 0.10 9.53 0.08 9.73 0.01 9.59 0.05 -1.04 0.34 -0.26 0.06 -0.43 0.07 9.69 0.06 -2.361460 0.41609 -132.6 -131.2 82.5 1
23.84000 8957 1 1237667912750923863 210.686680 4824 71.7 2.2 0.07 0.04 0.78 0.02 15.98 0.04 Dprop Sloan 0.35 0.20 -18.35 0.09 0.50 0.07 8.84 0.06 9.25 0.03 "" "" -1.17 0.20 -0.70 0.04 "" "" 9.43 0.05 -2.606009 0.41609 -56.4 -33.5 29.0 1
23.84000 745886 1 1237665428638531816 224.698330 14113 204.0 2.2 0.13 0.07 0.59 0.02 16.75 0.02 Dprop Sloan 0.78 0.43 -19.97 0.08 0.56 0.10 9.53 0.08 9.73 0.01 9.59 0.05 -1.04 0.34 -0.26 0.06 -0.43 0.07 9.69 0.06 -2.361460 0.41609 -132.6 -131.2 82.5 1
23.84000 8957 1 1237667912750923863 210.686680 4824 71.7 2.2 0.07 0.04 0.78 0.02 15.98 0.04 Dprop Sloan 0.35 0.20 -18.35 0.09 0.50 0.07 8.84 0.06 9.25 0.03 "" "" -1.17 0.20 -0.70 0.04 "" "" 9.43 0.05 -2.606009 0.41609 -56.4 -33.5 29.0 1
23.84250 123848 1 1237679562305175771 32.279170 5120 70.6 2.2 0.23 0.12 0.48 0.02 16.94 0.01 Dprop Sloan 0.01 0.06 -17.44 0.12 0.42 0.14 8.42 0.11 8.67 0.03 "" "" "" "" "" "" "" "" 9.23 0.05 0.563378 0.41613 54.6 34.5 28.5 1
23.84278 114538 1 1237678585187074165 28.839170 10071 140.0 2.3 0.40 0.21 0.69 0.01 15.62 0.01 Dprop Sloan 0.89 0.50 -20.40 0.07 0.79 0.07 9.86 0.06 9.99 0.01 "" "" -0.73 0.13 "" "" "" "" 9.83 0.05 0.503338 0.41614 112.2 61.8 56.6 1
23.84306 334487 1 1237678540625674784 351.070010 5894 84.4 2.4 0.15 0.08 0.62 0.02 16.97 0.02 Dprop Sloan 0.10 0.11 -17.76 0.09 0.56 0.10 8.64 0.08 8.81 0.03 "" "" -1.63 0.32 -0.98 0.07 "" "" 9.50 0.05 -0.155858 0.41614 76.3 -12.0 34.1 1
23.84361 739844 1 1237667551417466896 161.182100 13126 192.0 2.4 0.11 0.06 0.85 0.01 14.57 0.01 Dprop Sloan 1.38 0.74 -21.96 0.04 0.83 0.04 10.51 0.03 10.82 0.01 "" "" 0.45 0.02 "" "" "" "" 10.00 0.06 2.813158 0.41615 -166.2 56.6 77.6 1
23.84556 334484 1 1237678540625674259 350.929600 5003 71.8 2.2 0.18 0.09 0.54 0.01 15.69 0.01 Dprop Sloan 0.28 0.25 -18.75 0.11 0.78 0.12 9.20 0.09 9.45 0.03 "" "" -0.87 0.05 "" "" "" "" 9.08 0.06 -0.158308 0.41618 64.8 -10.4 29.0 1
23.84639 740874 2 1237667549810851923 171.260010 7189 107.2 2.3 0.07 0.03 0.52 0.03 17.33 0.24 Dprop Sloan "" "" "" "" "" "" "" "" 9.12 0.02 8.56 0.06 -1.16 0.22 -0.96 0.12 -0.77 0.07 9.43 0.06 2.989051 0.41620 -96.9 14.9 43.3 1
23.84889 719710 1 1237665549965131949 219.300420 11184 162.5 2.3 0.11 0.06 0.38 0.01 15.87 0.01 Dprop Sloan 0.91 0.49 -20.44 0.13 0.58 0.18 9.74 0.14 10.03 0.01 9.89 0.04 -0.46 0.07 -0.18 0.02 -0.25 0.07 9.88 0.06 -2.455671 0.41624 -115.0 -94.1 65.7 1
23.85194 120222 1 1237670961622876251 36.292080 6538 90.0 2.4 0.39 0.20 0.62 0.01 15.02 0.01 Dprop Sloan 0.84 0.44 -20.04 0.09 0.51 0.09 9.52 0.08 9.89 0.02 "" "" -0.44 0.04 -0.19 0.04 "" "" 9.27 0.06 0.633416 0.41629 66.3 48.7 36.4 1
23.85250 227094 1 1237667910055821379 183.672930 6663 99.5 2.3 0.13 0.07 0.84 0.01 14.64 0.01 Dprop Sloan 0.91 0.51 -20.46 0.06 0.80 0.04 9.89 0.04 10.07 0.02 9.95 0.04 -0.56 0.06 -0.26 0.03 -0.47 0.08 9.38 0.06 -3.077488 0.41630 -90.8 -5.8 40.2 1
23.85306 612 1 1237666274199339065 14.752920 5052 70.1 4.3 0.16 0.08 0.38 0.01 13.04 0.01 Dprop Sloan 1.10 0.64 -21.54 0.18 1.06 0.18 10.51 0.15 10.67 0.05 "" "" -0.13 0.05 -0.16 0.06 "" "" 9.12 0.08 0.257487 0.41631 62.0 16.3 28.3 1
23.85361 749418 1 1237667550881775812 164.247510 6343 95.1 2.2 0.06 0.03 0.73 0.01 15.13 0.01 Dprop Sloan 0.77 0.42 -19.84 0.07 0.59 0.07 9.50 0.05 9.77 0.02 "" "" -0.42 0.06 "" "" "" "" 9.47 0.05 2.866660 0.41632 -83.7 23.6 38.5 1
23.85444 741992 1 1237667910055362711 182.509170 6790 101.4 2.3 0.09 0.05 0.64 0.01 16.90 0.01 Dprop Sloan 0.16 0.18 -18.22 0.08 0.58 0.09 8.84 0.07 9.05 0.02 8.83 0.12 -1.57 0.33 -1.14 0.05 -0.52 0.16 9.28 0.06 -3.097799 0.41634 -92.6 -4.1 41.0 1
23.85556 719216 1 1237667550881841220 164.470410 12976 189.9 2.1 0.05 0.03 0.77 0.01 14.15 0.01 Dprop Sloan 1.45 0.79 -22.36 0.04 1.10 0.06 10.87 0.04 10.95 0.01 "" "" -0.50 0.18 "" "" "" "" 10.17 0.06 2.870550 0.41636 -167.3 46.5 76.8 1
23.85861 321380 1 1237666246295683465 339.623750 1404 21.8 2.2 0.14 0.07 0.73 0.07 18.76 0.03 Dprop Sloan 0.00 0.00 -13.01 0.23 0.10 0.07 6.42 0.10 6.77 0.10 "" "" -2.81 0.34 "" "" "" "" 7.76 0.10 -0.355633 0.41641 18.7 -6.9 8.8 1
23.86028 5597 1 1237667429563105464 155.469180 6275 94.0 2.3 0.07 0.04 0.25 0.01 13.81 0.01 Dprop Sloan 1.06 0.61 -21.46 0.19 0.96 0.26 10.41 0.20 10.56 0.02 "" "" -0.14 0.03 -0.11 0.04 "" "" 9.91 0.05 2.713449 0.41644 -78.2 35.7 38.0 1
23.86278 6830 1 1237667446190112953 177.879590 7037 105.0 2.3 0.09 0.05 0.66 0.01 13.22 0.01 Dprop Sloan 1.36 0.74 -22.07 0.07 1.00 0.08 10.68 0.07 10.72 0.02 10.74 0.03 -0.07 0.04 0.02 0.03 -0.09 0.08 9.64 0.06 3.104585 0.41648 -96.0 3.6 42.5 1
23.86333 320243 1 1237680305324687716 338.082920 11950 165.7 2.3 0.16 0.08 0.38 0.01 14.87 0.01 Dprop Sloan 1.16 0.65 -21.58 0.13 0.83 0.18 10.37 0.14 10.56 0.01 "" "" -0.38 0.10 -0.11 0.03 "" "" 9.75 0.07 -0.382525 0.41649 140.6 -56.6 67.0 1
23.86389 742512 1 1237667910058115215 189.352490 6886 102.6 2.3 0.06 0.03 0.68 0.01 15.96 0.01 Dprop Sloan 0.60 0.32 -19.18 0.07 0.46 0.08 9.15 0.06 9.54 0.02 9.33 0.04 "" "" "" "" -0.69 0.06 9.62 0.05 -2.978361 0.41650 -92.6 -15.2 41.5 1
23.86389 202138 2 1237667430635340101 151.495410 1351 21.9 2.5 0.13 0.07 0.60 0.02 16.17 0.07 Dprop Sloan "" "" "" "" "" "" "" "" 7.90 0.10 "" "" "" "" "" "" "" "" 8.12 0.11 2.644094 0.41650 -17.6 9.6 8.9 1
23.86389 103373 1 1237678578757730472 6.810000 13024 181.3 2.3 0.09 0.05 0.88 0.01 15.17 0.01 Dprop Sloan 1.19 0.63 -21.21 0.04 0.82 0.04 10.21 0.03 10.44 0.01 "" "" -0.18 0.07 "" "" "" "" 9.91 0.06 0.118857 0.41650 164.6 19.7 73.3 1
23.86389 742512 1 1237667910058115215 189.352490 6886 102.6 2.3 0.06 0.03 0.68 0.01 15.96 0.01 Dprop Sloan 0.60 0.32 -19.18 0.07 0.46 0.08 9.15 0.06 9.54 0.02 9.33 0.04 "" "" "" "" -0.69 0.06 9.62 0.05 -2.978361 0.41650 -92.6 -15.2 41.5 1
23.86389 202138 2 1237667430635340101 151.495410 1351 21.9 2.5 0.13 0.07 0.60 0.02 16.17 0.07 Dprop Sloan "" "" "" "" "" "" "" "" 7.90 0.10 "" "" "" "" "" "" "" "" 8.12 0.11 2.644094 0.41650 -17.6 9.6 8.9 1
23.86389 103373 1 1237678578757730472 6.810000 13024 181.3 2.3 0.09 0.05 0.88 0.01 15.17 0.01 Dprop Sloan 1.19 0.63 -21.21 0.04 0.82 0.04 10.21 0.03 10.44 0.01 "" "" -0.18 0.07 "" "" "" "" 9.91 0.06 0.118857 0.41650 164.6 19.7 73.3 1
23.86389 742512 1 1237667910058115215 189.352490 6886 102.6 2.3 0.06 0.03 0.68 0.01 15.96 0.01 Dprop Sloan 0.60 0.32 -19.18 0.07 0.46 0.08 9.15 0.06 9.54 0.02 9.33 0.04 "" "" "" "" -0.69 0.06 9.62 0.05 -2.978361 0.41650 -92.6 -15.2 41.5 1
23.86389 202138 2 1237667430635340101 151.495410 1351 21.9 2.5 0.13 0.07 0.60 0.02 16.17 0.07 Dprop Sloan "" "" "" "" "" "" "" "" 7.90 0.10 "" "" "" "" "" "" "" "" 8.12 0.11 2.644094 0.41650 -17.6 9.6 8.9 1
23.86389 103373 1 1237678578757730472 6.810000 13024 181.3 2.3 0.09 0.05 0.88 0.01 15.17 0.01 Dprop Sloan 1.19 0.63 -21.21 0.04 0.82 0.04 10.21 0.03 10.44 0.01 "" "" -0.18 0.07 "" "" "" "" 9.91 0.06 0.118857 0.41650 164.6 19.7 73.3 1
23.86611 180612 1 1237661086955995231 123.527920 6110 90.4 2.1 0.17 0.09 0.79 0.01 13.04 0.01 Dprop Sloan 1.30 0.72 -21.91 0.06 1.08 0.05 10.67 0.05 10.87 0.02 "" "" 0.97 0.02 0.87 0.03 "" "" 10.05 0.05 2.155969 0.41654 -45.7 68.9 36.6 1
23.86833 4575 1 1237664874046619782 131.415410 12915 188.1 2.3 0.09 0.05 0.37 0.01 14.21 0.01 Dprop Sloan 1.47 0.78 -22.55 0.13 0.85 0.19 10.77 0.14 10.87 0.01 11.08 0.02 0.03 0.08 0.26 0.04 0.09 0.08 10.56 0.05 2.293632 0.41658 -113.8 129.0 76.1 1
23.86833 749426 1 1237667550345953609 166.824170 6349 95.2 2.1 0.05 0.03 0.58 0.05 18.12 0.05 Dprop Sloan 0.00 0.00 -16.80 0.10 0.32 0.12 8.10 0.09 8.38 0.04 "" "" -1.59 0.33 "" "" "" "" 9.31 0.06 2.911631 0.41658 -84.8 19.8 38.5 1
23.86833 4575 1 1237664874046619782 131.415410 12915 188.1 2.3 0.09 0.05 0.37 0.01 14.21 0.01 Dprop Sloan 1.47 0.78 -22.55 0.13 0.85 0.19 10.77 0.14 10.87 0.01 11.08 0.02 0.03 0.08 0.26 0.04 0.09 0.08 10.56 0.05 2.293632 0.41658 -113.8 129.0 76.1 1
23.86833 749426 1 1237667550345953609 166.824170 6349 95.2 2.1 0.05 0.03 0.58 0.05 18.12 0.05 Dprop Sloan 0.00 0.00 -16.80 0.10 0.32 0.12 8.10 0.09 8.38 0.04 "" "" -1.59 0.33 "" "" "" "" 9.31 0.06 2.911631 0.41658 -84.8 19.8 38.5 1
23.87000 222523 2 1237667910056607765 185.545010 10311 151.6 2.2 0.08 0.04 0.35 0.48 21.28 4.89 Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.94 0.06 -3.044814 0.41661 -138.0 -13.4 61.3 1
23.87083 739823 1 1237667551417401567 161.080000 12924 189.1 2.3 0.10 0.05 0.63 0.01 15.56 0.01 Dprop Sloan 1.15 0.58 -20.99 0.07 0.47 0.09 9.88 0.07 10.33 0.01 "" "" -0.11 0.07 "" "" "" "" 10.07 0.06 2.811376 0.41662 -163.6 56.1 76.5 1
23.87083 264421 1 1237662340552458301 246.109180 12175 174.6 2.2 0.22 0.11 0.53 0.01 14.82 0.01 Dprop Sloan 1.23 0.68 -21.69 0.09 0.99 0.12 10.52 0.09 10.62 0.01 10.79 0.01 -0.86 0.22 -0.52 0.04 -0.24 0.05 10.33 0.05 -1.987770 0.41662 -64.7 -146.0 70.7 1
23.87083 739823 1 1237667551417401567 161.080000 12924 189.1 2.3 0.10 0.05 0.63 0.01 15.56 0.01 Dprop Sloan 1.15 0.58 -20.99 0.07 0.47 0.09 9.88 0.07 10.33 0.01 "" "" -0.11 0.07 "" "" "" "" 10.07 0.06 2.811376 0.41662 -163.6 56.1 76.5 1
23.87083 264421 1 1237662340552458301 246.109180 12175 174.6 2.2 0.22 0.11 0.53 0.01 14.82 0.01 Dprop Sloan 1.23 0.68 -21.69 0.09 0.99 0.12 10.52 0.09 10.62 0.01 10.79 0.01 -0.86 0.22 -0.52 0.04 -0.24 0.05 10.33 0.05 -1.987770 0.41662 -64.7 -146.0 70.7 1
23.87167 171559 1 1237657774459060501 115.475840 2267 33.7 2.2 0.15 0.08 0.46 0.01 15.47 0.01 Dprop Sloan 0.00 0.04 -17.26 0.17 0.27 0.15 8.24 0.12 8.82 0.06 "" "" -1.42 0.07 "" "" "" "" 8.86 0.08 2.015434 0.41664 -13.3 27.8 13.6 1
23.87250 749456 3 "" 186.319580 10128 149.0 2.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.81 0.06 -3.031295 0.41665 -135.4 -15.0 60.3 1
23.87778 262810 1 1237662697574891724 240.215840 14021 201.5 2.3 0.21 0.11 0.21 0.01 16.57 0.01 Dprop Sloan 0.88 0.46 -20.37 0.20 0.24 0.29 9.47 0.22 9.90 0.01 9.63 0.07 -0.39 0.11 -0.05 0.04 -0.04 0.05 10.06 0.06 -2.090628 0.41675 -91.5 -159.9 81.6 1
23.88333 719468 1 1237667910589481096 175.556240 9923 146.2 2.2 0.11 0.06 0.40 0.01 17.38 0.01 Dprop Sloan 0.42 0.22 -18.59 0.13 0.19 0.17 8.72 0.13 9.11 0.02 8.77 0.04 -0.97 0.19 -0.54 0.05 -0.56 0.01 9.70 0.06 3.064034 0.41684 -133.3 10.4 59.2 1
23.88361 184273 1 1237664835391521034 131.947920 12841 187.0 2.3 0.11 0.06 0.84 0.01 15.23 0.01 Dprop Sloan 1.18 0.63 -21.23 0.04 0.80 0.05 10.20 0.04 10.41 0.01 10.37 0.03 "" "" "" "" 0.14 0.10 9.68 0.07 2.302926 0.41685 -114.3 127.2 75.7 1
23.88528 222378 1 1237667910056607757 185.522510 6705 100.1 2.3 0.08 0.04 0.25 0.01 16.56 0.01 Dprop Sloan 0.39 0.22 -18.61 0.19 0.33 0.26 8.83 0.20 9.25 0.02 8.89 0.05 -0.88 0.10 -0.49 0.04 -0.67 0.05 9.58 0.05 -3.045207 0.41688 -91.1 -8.8 40.5 1
23.88611 198512 3 "" 144.675840 6262 93.6 2.4 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.67 0.05 2.525070 0.41689 -69.8 49.5 37.9 1
23.88667 123865 1 1237670962159681763 35.947500 9593 133.6 2.2 0.27 0.14 0.53 0.01 14.27 0.01 Dprop Sloan 1.20 0.68 -21.69 0.10 1.01 0.12 10.53 0.09 10.73 0.01 "" "" 0.61 0.02 "" "" "" "" 9.81 0.06 0.627402 0.41690 98.9 71.7 54.1 1
23.88750 7162 1 1237667910055428136 182.560850 6587 98.5 2.3 0.10 0.05 0.31 0.01 13.70 0.01 Dprop Sloan 1.05 0.65 -21.66 0.16 1.23 0.22 10.67 0.17 10.79 0.02 10.88 0.05 0.19 0.02 0.09 0.04 -0.06 0.20 9.64 0.05 -3.096897 0.41692 -90.0 -4.0 39.9 1
23.88917 739166 1 1237667431171752202 150.370420 4105 60.9 2.2 0.10 0.05 0.37 0.02 17.26 0.03 Dprop Sloan 0.00 0.00 -16.71 0.16 0.63 0.19 8.28 0.15 8.49 0.03 8.38 0.07 "" "" "" "" -1.66 0.12 8.88 0.06 2.624459 0.41694 -48.4 27.5 24.7 1
23.89028 591 1 1237666274199142507 14.331670 4832 70.1 4.3 0.17 0.09 0.56 0.01 14.31 0.01 Dprop Sloan 0.88 0.45 -20.12 0.15 0.40 0.11 9.48 0.10 9.81 0.05 "" "" -0.56 0.06 "" "" "" "" 9.75 0.07 0.250135 0.41696 62.1 15.9 28.4 1
23.89083 191273 1 1237667211587289212 144.633760 6210 92.8 2.3 0.09 0.04 0.81 0.01 14.22 0.01 Dprop Sloan 1.00 0.55 -20.71 0.06 0.79 0.05 9.98 0.04 10.23 0.02 10.12 0.02 -0.35 0.04 -0.09 0.03 -0.15 0.05 9.72 0.05 2.524335 0.41697 -69.2 49.1 37.6 1
23.89167 719250 1 1237667538013782084 165.644180 6342 95.1 2.3 0.05 0.03 0.69 0.01 15.73 0.01 Dprop Sloan 0.66 0.33 -19.24 0.07 0.24 0.07 9.01 0.06 9.40 0.02 8.99 0.06 -0.60 0.06 -0.21 0.04 -0.23 0.06 9.96 0.05 2.891036 0.41699 -84.2 21.6 38.5 1
23.89222 743335 1 1237667912212414626 206.431660 8088 119.0 2.3 0.04 0.02 0.61 0.01 17.32 0.01 Dprop Sloan 0.08 0.16 -18.12 0.08 0.87 0.10 9.01 0.07 9.16 0.02 9.19 0.03 -1.71 0.39 "" "" -1.12 0.07 9.18 0.07 -2.680273 0.41700 -97.4 -48.4 48.2 1
23.89222 103378 1 1237678578757992696 7.570000 12694 176.6 2.2 0.09 0.05 0.86 0.01 15.45 0.01 Dprop Sloan 1.11 0.57 -20.87 0.04 0.71 0.04 10.00 0.03 10.28 0.01 "" "" -0.04 0.05 "" "" "" "" 9.67 0.06 0.132121 0.41700 160.1 21.3 71.5 1
23.89222 743335 1 1237667912212414626 206.431660 8088 119.0 2.3 0.04 0.02 0.61 0.01 17.32 0.01 Dprop Sloan 0.08 0.16 -18.12 0.08 0.87 0.10 9.01 0.07 9.16 0.02 9.19 0.03 -1.71 0.39 "" "" -1.12 0.07 9.18 0.07 -2.680273 0.41700 -97.4 -48.4 48.2 1
23.89222 103378 1 1237678578757992696 7.570000 12694 176.6 2.2 0.09 0.05 0.86 0.01 15.45 0.01 Dprop Sloan 1.11 0.57 -20.87 0.04 0.71 0.04 10.00 0.03 10.28 0.01 "" "" -0.04 0.05 "" "" "" "" 9.67 0.06 0.132121 0.41700 160.1 21.3 71.5 1
23.89333 333263 1 1237678579289293045 353.649600 9852 135.7 2.4 0.24 0.12 0.84 0.01 14.71 0.01 Dprop Sloan 1.17 0.61 -21.12 0.05 0.77 0.05 10.14 0.04 10.39 0.02 "" "" -0.04 0.03 "" "" "" "" 9.80 0.05 -0.110835 0.41702 123.3 -13.7 55.0 1
23.89333 717794 1 1237667255072784670 142.380000 5495 80.3 2.2 0.09 0.05 0.85 0.02 15.58 0.01 Dprop Sloan 0.49 0.30 -19.01 0.06 0.56 0.04 9.15 0.04 "" "" 9.14 0.05 "" "" "" "" -0.82 0.06 9.15 0.06 2.485000 0.41702 -58.2 44.8 32.5 1
23.89333 333263 1 1237678579289293045 353.649600 9852 135.7 2.4 0.24 0.12 0.84 0.01 14.71 0.01 Dprop Sloan 1.17 0.61 -21.12 0.05 0.77 0.05 10.14 0.04 10.39 0.02 "" "" -0.04 0.03 "" "" "" "" 9.80 0.05 -0.110835 0.41702 123.3 -13.7 55.0 1
23.89333 717794 1 1237667255072784670 142.380000 5495 80.3 2.2 0.09 0.05 0.85 0.02 15.58 0.01 Dprop Sloan 0.49 0.30 -19.01 0.06 0.56 0.04 9.15 0.04 "" "" 9.14 0.05 "" "" "" "" -0.82 0.06 9.15 0.06 2.485000 0.41702 -58.2 44.8 32.5 1
23.89583 743076 1 1237667911674364038 203.445420 11197 163.6 2.3 0.04 0.02 0.89 0.01 16.08 0.01 Dprop Sloan 0.81 0.45 -20.03 0.04 0.67 0.04 9.63 0.03 9.89 0.01 "" "" -0.76 0.18 "" "" "" "" 9.70 0.06 -2.732393 0.41706 -137.2 -59.5 66.3 1
23.89583 4054 1 1237657877539324187 117.733330 2118 26.3 5.5 0.24 0.12 0.31 0.01 13.67 0.01 Dprop Sloan 0.24 0.23 -18.68 0.48 0.93 0.22 9.27 0.25 9.41 0.18 "" "" -1.42 0.19 -0.97 0.18 "" "" 9.28 0.19 2.054834 0.41706 -11.2 21.3 10.7 1
23.89583 743076 1 1237667911674364038 203.445420 11197 163.6 2.3 0.04 0.02 0.89 0.01 16.08 0.01 Dprop Sloan 0.81 0.45 -20.03 0.04 0.67 0.04 9.63 0.03 9.89 0.01 "" "" -0.76 0.18 "" "" "" "" 9.70 0.06 -2.732393 0.41706 -137.2 -59.5 66.3 1
23.89583 4054 1 1237657877539324187 117.733330 2118 26.3 5.5 0.24 0.12 0.31 0.01 13.67 0.01 Dprop Sloan 0.24 0.23 -18.68 0.48 0.93 0.22 9.27 0.25 9.41 0.18 "" "" -1.42 0.19 -0.97 0.18 "" "" 9.28 0.19 2.054834 0.41706 -11.2 21.3 10.7 1
23.89889 2079 0 "" 39.040410 5646 49.2 10.8 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.65 0.20 0.681384 0.41711 34.9 28.3 19.9 1
