# DEJ2000 AGC Flag ObjID RAJ2000 RVel Dist e_Dist gext iext b/a e_b/a imag e_imag Dprop Sloan Ag Ai iMAG e_iMAG g-i e_g-i logMsT e_logMsT logMsM e_logMsM logMsG e_logMsG logSFR22 e_logSFR22 logSFRN e_logSFRN logSFRG e_logSFRG logMHI e_logMHI WRAPPED_RA WRAPPED_DE px py pz size
12.02250 253922 1 1237668349754409341 233.054180 2969 45.8 2.2 0.14 0.07 0.57 0.05 18.55 0.04 Dprop Sloan 0.00 0.00 -14.82 0.13 0.24 0.12 7.24 0.10 7.64 0.06 "" "" "" "" "" "" "" "" 8.41 0.07 -2.215623 0.20983 -26.9 -35.8 9.5 1
12.02278 116171 2 1237678919677575228 22.960830 5986 83.6 2.3 0.19 0.10 0.69 0.07 17.72 0.06 Dprop Sloan "" "" "" "" "" "" "" "" 8.13 0.05 "" "" -1.44 0.26 "" "" "" "" 9.14 0.06 0.400742 0.20984 75.3 31.9 17.4 1
12.02389 205071 1 1237661069248364666 150.141250 4203 62.8 2.2 0.13 0.07 0.36 0.02 18.25 0.03 Dprop Sloan 0.00 0.00 -15.80 0.15 0.26 0.19 7.66 0.15 7.95 0.05 "" "" "" "" "" "" "" "" 8.99 0.06 2.620459 0.20986 -53.3 30.6 13.1 1
12.02389 1023 1 1237678919677051071 21.702920 9397 129.9 2.4 0.15 0.08 0.42 0.01 13.75 0.01 Dprop Sloan 1.32 0.73 -22.17 0.12 1.11 0.16 10.80 0.12 10.93 0.02 "" "" 0.13 0.03 0.14 0.04 "" "" 10.08 0.05 0.378787 0.20986 118.0 47.0 27.1 1
12.02389 205071 1 1237661069248364666 150.141250 4203 62.8 2.2 0.13 0.07 0.36 0.02 18.25 0.03 Dprop Sloan 0.00 0.00 -15.80 0.15 0.26 0.19 7.66 0.15 7.95 0.05 "" "" "" "" "" "" "" "" 8.99 0.06 2.620459 0.20986 -53.3 30.6 13.1 1
12.02389 1023 1 1237678919677051071 21.702920 9397 129.9 2.4 0.15 0.08 0.42 0.01 13.75 0.01 Dprop Sloan 1.32 0.73 -22.17 0.12 1.11 0.16 10.80 0.12 10.93 0.02 "" "" 0.13 0.03 0.14 0.04 "" "" 10.08 0.05 0.378787 0.20986 118.0 47.0 27.1 1
12.02417 213321 1 1237661812270301302 174.351670 9597 142.0 2.3 0.08 0.04 0.35 0.01 16.94 0.01 Dprop Sloan 0.39 0.28 -18.99 0.14 0.70 0.20 9.23 0.15 9.54 0.01 9.35 0.05 -0.78 0.14 -0.62 0.04 -0.58 0.07 9.61 0.06 3.043011 0.20986 -138.2 13.7 29.6 1
12.02417 125555 0 "" 32.945840 13450 188.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 10.25 0.05 0.575013 0.20986 154.6 100.2 39.2 1
12.02417 213321 1 1237661812270301302 174.351670 9597 142.0 2.3 0.08 0.04 0.35 0.01 16.94 0.01 Dprop Sloan 0.39 0.28 -18.99 0.14 0.70 0.20 9.23 0.15 9.54 0.01 9.35 0.05 -0.78 0.14 -0.62 0.04 -0.58 0.07 9.61 0.06 3.043011 0.20986 -138.2 13.7 29.6 1
12.02417 125555 0 "" 32.945840 13450 188.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 10.25 0.05 0.575013 0.20986 154.6 100.2 39.2 1
12.02444 202645 1 1237660670894735467 162.065000 6578 98.9 2.3 0.09 0.04 0.51 0.01 16.50 0.01 Dprop Sloan 0.32 0.23 -18.58 0.10 0.64 0.13 9.03 0.10 9.33 0.02 9.13 0.05 -1.61 0.35 -0.99 0.03 -0.77 0.07 9.25 0.06 2.828568 0.20987 -92.0 29.8 20.6 1
12.02472 521 1 1237678919136378958 12.800830 673 9.6 2.3 0.22 0.11 0.68 0.01 15.30 0.01 Dprop Sloan 0.00 0.00 -14.73 0.52 0.09 0.08 7.10 0.22 7.68 0.21 "" "" "" "" "" "" "" "" 8.48 0.21 0.223417 0.20987 9.2 2.1 2.0 1
12.02528 174511 1 1237667253450702987 117.597920 8818 129.1 2.0 0.08 0.04 0.27 0.01 17.22 0.01 Dprop Sloan 0.33 0.21 -18.49 0.18 0.55 0.25 8.93 0.19 9.12 0.02 "" "" -1.41 0.38 "" "" "" "" 9.74 0.05 2.052471 0.20988 -58.5 111.9 26.9 1
12.02556 210289 1 1237661949711548493 170.668750 11961 175.8 2.4 0.11 0.06 0.71 0.01 14.12 0.01 Dprop Sloan 1.52 0.77 -22.28 0.06 0.79 0.07 10.61 0.05 10.93 0.01 10.76 0.04 0.59 0.02 0.63 0.02 0.70 0.10 10.02 0.05 2.978732 0.20989 -169.7 27.9 36.6 1
12.02639 242273 1 1237662528993689680 217.009990 8002 117.5 2.3 0.08 0.04 0.23 0.01 15.04 0.01 Dprop Sloan 0.79 0.50 -20.67 0.19 0.98 0.27 10.10 0.20 10.24 0.02 10.24 0.04 -0.51 0.04 -0.51 0.03 -0.31 0.15 9.34 0.07 -2.495646 0.20990 -91.8 -69.2 24.5 1
12.02806 232326 1 1237661949723017321 197.403340 16349 237.9 2.2 0.10 0.05 0.21 0.01 17.18 0.01 Dprop Sloan 0.75 0.41 -20.03 0.21 0.52 0.29 9.53 0.22 9.84 0.01 9.61 0.05 "" "" "" "" -0.15 0.07 10.27 0.06 -2.837847 0.20993 -222.0 -69.6 49.6 1
12.02972 225876 2 1237661816559698295 191.241260 1540 16.6 4.3 0.09 0.05 0.62 0.08 19.27 0.05 Dprop Sloan "" "" "" "" "" "" "" "" 6.90 0.23 "" "" "" "" "" "" "" "" 7.62 0.23 -2.945396 0.20996 -15.9 -3.2 3.5 1
12.03000 1834 1 1237649952799785065 35.555420 3804 54.0 10.5 0.34 0.18 0.47 0.01 15.29 0.01 Dprop Sloan 0.46 0.23 -18.62 0.43 0.24 0.14 8.77 0.20 9.18 0.17 "" "" -1.21 0.18 -0.61 0.17 "" "" 9.74 0.18 0.620559 0.20996 43.0 30.7 11.3 1
12.03000 224638 1 1237661949182017667 187.771670 7785 115.9 2.3 0.09 0.05 0.76 0.01 15.77 0.01 Dprop Sloan 0.73 0.39 -19.65 0.06 0.45 0.06 9.32 0.05 9.58 0.02 9.34 0.06 -1.25 0.27 -0.24 0.02 -0.44 0.05 9.73 0.05 -3.005951 0.20996 -112.3 -15.3 24.2 1
12.03000 1834 1 1237649952799785065 35.555420 3804 54.0 10.5 0.34 0.18 0.47 0.01 15.29 0.01 Dprop Sloan 0.46 0.23 -18.62 0.43 0.24 0.14 8.77 0.20 9.18 0.17 "" "" -1.21 0.18 -0.61 0.17 "" "" 9.74 0.18 0.620559 0.20996 43.0 30.7 11.3 1
12.03000 224638 1 1237661949182017667 187.771670 7785 115.9 2.3 0.09 0.05 0.76 0.01 15.77 0.01 Dprop Sloan 0.73 0.39 -19.65 0.06 0.45 0.06 9.32 0.05 9.58 0.02 9.34 0.06 -1.25 0.27 -0.24 0.02 -0.44 0.05 9.73 0.05 -3.005951 0.20996 -112.3 -15.3 24.2 1
12.03333 213288 1 1237661949711286485 170.000410 11663 171.6 2.3 0.07 0.04 0.77 0.01 15.66 0.01 Dprop Sloan 1.07 0.53 -20.60 0.05 0.60 0.06 9.81 0.04 10.14 0.01 10.05 0.04 -0.22 0.08 0.65 0.04 0.06 0.04 9.85 0.05 2.967067 0.21002 -165.3 29.1 35.8 1
12.03444 240556 1 1237662529531609183 219.573330 8633 126.4 2.4 0.09 0.05 0.21 0.01 15.44 0.01 Dprop Sloan 0.80 0.47 -20.44 0.21 0.62 0.29 9.76 0.22 9.97 0.02 9.87 0.03 -0.88 0.12 -0.57 0.05 -0.59 0.07 9.76 0.05 -2.450908 0.21004 -95.3 -78.8 26.4 1
12.03556 249073 1 1237662637442466003 224.690410 9464 137.9 2.2 0.12 0.06 0.23 0.01 17.21 0.01 Dprop Sloan 0.29 0.23 -18.70 0.20 0.81 0.28 9.20 0.21 9.35 0.02 9.45 0.04 -1.63 0.45 -1.04 0.05 -0.77 0.10 9.76 0.06 -2.361598 0.21006 -95.9 -94.8 28.8 1
12.03667 105162 1 1237678919135199501 10.047080 12562 174.6 2.3 0.28 0.15 0.42 0.02 17.77 0.02 Dprop Sloan 0.42 0.24 -18.68 0.12 0.35 0.16 8.87 0.12 9.27 0.02 "" "" -0.60 0.16 "" "" "" "" 9.86 0.06 0.175355 0.21008 168.1 29.8 36.4 1
12.03722 202263 1 1237661068712476861 152.525830 5475 80.5 2.4 0.14 0.07 0.49 0.01 15.22 0.01 Dprop Sloan 0.48 0.36 -19.49 0.12 0.99 0.14 9.64 0.11 9.72 0.03 "" "" -2.29 0.72 "" "" "" "" 9.08 0.07 2.662078 0.21009 -69.9 36.3 16.8 1
12.03833 232427 1 1237661950263755083 206.528340 6833 101.5 2.4 0.08 0.04 0.64 0.03 17.54 0.04 Dprop Sloan 0.12 0.08 -17.55 0.09 0.26 0.10 8.36 0.08 8.63 0.03 8.58 0.09 -0.86 0.08 -0.67 0.03 -0.74 0.08 9.34 0.06 -2.678586 0.21011 -88.8 -44.3 21.2 1
12.03889 11865 1 1237656241696014362 329.650420 9351 128.6 2.2 0.31 0.16 0.78 0.01 13.67 0.01 Dprop Sloan 1.52 0.76 -22.12 0.06 0.58 0.06 10.40 0.05 10.93 0.01 "" "" 1.04 0.01 "" "" "" "" 9.93 0.05 -0.529700 0.21012 108.5 -63.5 26.8 1
12.04000 213385 1 1237661812272463921 179.450410 2761 42.0 2.2 0.07 0.04 0.35 0.01 15.52 0.01 Dprop Sloan 0.05 0.10 -17.68 0.18 0.55 0.20 8.61 0.15 8.71 0.05 "" "" "" "" "" "" "" "" 9.11 0.06 3.132000 0.21014 -41.1 0.4 8.8 1
12.04028 200376 1 1237661068177375308 156.650420 9394 139.1 2.3 0.10 0.05 0.62 0.01 13.91 0.01 Dprop Sloan 1.34 0.73 -22.01 0.07 0.93 0.10 10.60 0.07 10.76 0.01 10.73 0.02 0.06 0.04 0.19 0.02 0.17 0.04 9.74 0.06 2.734066 0.21014 -124.9 53.9 29.0 1
12.04222 105130 1 1237678858474619121 7.050420 6163 86.9 2.2 0.19 0.10 0.17 0.01 16.96 0.02 Dprop Sloan 0.19 0.12 -17.93 0.24 0.27 0.33 8.51 0.25 8.81 0.03 "" "" -1.11 0.17 "" "" "" "" 9.41 0.05 0.123053 0.21018 84.3 10.4 18.1 1
12.04250 202649 1 1237660670894735444 162.180830 8027 119.6 2.3 0.09 0.04 0.98 0.01 16.27 0.01 Dprop Sloan 0.55 0.32 -19.16 0.04 0.54 0.03 9.19 0.03 9.58 0.02 9.30 0.06 -0.56 0.07 -0.36 0.02 -0.38 0.05 8.91 0.07 2.830589 0.21018 -111.4 35.8 25.0 1
12.04250 224582 1 1237661812272791651 180.119160 12965 190.1 2.2 0.08 0.04 0.62 0.01 15.88 0.01 Dprop Sloan 1.01 0.53 -20.67 0.07 0.63 0.09 9.86 0.07 10.08 0.01 9.95 0.04 "" "" "" "" -0.23 0.08 9.95 0.06 -3.139513 0.21018 -185.9 -0.4 39.7 1
12.04250 202649 1 1237660670894735444 162.180830 8027 119.6 2.3 0.09 0.04 0.98 0.01 16.27 0.01 Dprop Sloan 0.55 0.32 -19.16 0.04 0.54 0.03 9.19 0.03 9.58 0.02 9.30 0.06 -0.56 0.07 -0.36 0.02 -0.38 0.05 8.91 0.07 2.830589 0.21018 -111.4 35.8 25.0 1
12.04250 224582 1 1237661812272791651 180.119160 12965 190.1 2.2 0.08 0.04 0.62 0.01 15.88 0.01 Dprop Sloan 1.01 0.53 -20.67 0.07 0.63 0.09 9.86 0.07 10.08 0.01 9.95 0.04 "" "" "" "" -0.23 0.08 9.95 0.06 -3.139513 0.21018 -185.9 -0.4 39.7 1
12.04389 323372 1 1237678859538333887 343.577060 7320 99.3 2.3 0.28 0.14 0.69 0.02 16.35 0.01 Dprop Sloan 0.44 0.27 -18.82 0.08 0.59 0.08 9.10 0.06 9.39 0.02 "" "" -0.64 0.06 "" "" "" "" 9.33 0.05 -0.286634 0.21021 93.2 -27.5 20.7 1
12.04500 220704 1 1237661949181952102 187.702090 1227 16.7 1.2 0.09 0.05 0.44 0.01 16.91 0.01 Dprop Sloan 0.00 0.00 -14.25 0.19 -0.32 0.15 6.63 0.13 7.33 0.06 "" "" -2.33 0.09 -1.79 0.06 "" "" 7.86 0.08 -3.007166 0.21022 -16.2 -2.2 3.5 1
12.04500 188791 1 1237671124834320736 134.801670 5756 86.4 2.2 0.09 0.05 0.68 0.02 17.41 0.01 Dprop Sloan 0.00 0.05 -17.33 0.08 0.47 0.08 8.41 0.06 8.63 0.03 "" "" -1.94 0.49 "" "" "" "" 8.90 0.06 2.352733 0.21022 -59.5 60.0 18.0 1
12.04500 220704 1 1237661949181952102 187.702090 1227 16.7 1.2 0.09 0.05 0.44 0.01 16.91 0.01 Dprop Sloan 0.00 0.00 -14.25 0.19 -0.32 0.15 6.63 0.13 7.33 0.06 "" "" -2.33 0.09 -1.79 0.06 "" "" 7.86 0.08 -3.007166 0.21022 -16.2 -2.2 3.5 1
12.04500 188791 1 1237671124834320736 134.801670 5756 86.4 2.2 0.09 0.05 0.68 0.02 17.41 0.01 Dprop Sloan 0.00 0.05 -17.33 0.08 0.47 0.08 8.41 0.06 8.63 0.03 "" "" -1.94 0.49 "" "" "" "" 8.90 0.06 2.352733 0.21022 -59.5 60.0 18.0 1
12.04556 111 1 1237678858472915079 3.037080 6347 65.2 12.6 0.37 0.19 0.34 0.01 14.58 0.01 Dprop Sloan 0.68 0.40 -19.87 0.44 0.70 0.20 9.58 0.23 9.85 0.17 "" "" "" "" "" "" "" "" 9.66 0.17 0.053007 0.21023 63.7 3.4 13.6 1
12.04667 205307 3 "" 162.151250 924 11.1 2.1 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 7.30 0.17 2.830073 0.21025 -10.3 3.3 2.3 1
12.04722 9915 1 1237668332570738777 233.846650 1828 31.0 4.2 0.14 0.07 0.66 0.01 11.97 0.01 Dprop Sloan 0.88 0.53 -20.66 0.30 1.03 0.08 10.14 0.13 9.32 0.12 "" "" -1.44 0.12 "" "" "" "" 9.74 0.13 -2.201791 0.21026 -17.9 -24.5 6.5 1
12.04778 12391 1 1237678919662305342 347.238310 4882 70.2 2.3 0.29 0.15 0.84 0.01 12.98 0.01 Dprop Sloan 1.27 0.66 -21.45 0.08 0.90 0.05 10.36 0.05 10.60 0.03 "" "" 0.34 0.03 0.44 0.03 "" "" 10.28 0.05 -0.222734 0.21027 67.0 -15.2 14.7 1
12.04833 320221 1 1237678920731787389 337.135410 9036 123.9 2.4 0.27 0.14 0.73 0.01 14.32 0.01 Dprop Sloan 1.21 0.64 -21.37 0.07 0.73 0.07 10.21 0.05 10.50 0.02 "" "" 0.22 0.02 0.17 0.05 "" "" 9.64 0.06 -0.399062 0.21028 111.6 -47.1 25.9 1
12.05000 193791 1 1237671124298367244 136.933330 8918 131.6 2.5 0.06 0.03 0.66 0.02 16.65 0.01 Dprop Sloan 0.59 0.30 -19.04 0.07 0.43 0.08 9.07 0.06 9.43 0.02 "" "" -0.69 0.15 "" "" "" "" 9.72 0.05 2.389937 0.21031 -94.0 87.9 27.5 1
12.05028 105094 2 1237678919131201757 0.662500 7998 109.1 2.2 0.22 0.11 0.54 0.05 18.50 0.06 Dprop Sloan "" "" "" "" "" "" "" "" 8.40 0.04 "" "" -1.17 0.19 "" "" "" "" 9.51 0.06 0.011563 0.21032 106.7 1.2 22.8 1
12.05056 7889 1 1237661816559501353 190.782070 2021 16.7 1.1 0.11 0.06 0.86 0.01 12.85 0.01 Dprop Sloan 0.25 0.20 -18.33 0.15 0.70 0.04 8.97 0.07 8.34 0.06 "" "" -1.62 0.06 -0.99 0.06 "" "" 7.69 0.08 -2.953410 0.21032 -16.0 -3.1 3.5 1
12.05111 330171 1 1237678919663157350 349.128360 4281 61.6 2.2 0.20 0.10 0.30 0.01 14.21 0.01 Dprop Sloan 0.67 0.43 -20.06 0.18 0.70 0.22 9.67 0.17 9.99 0.03 "" "" -0.40 0.04 -0.32 0.04 "" "" 9.05 0.06 -0.189746 0.21033 59.2 -11.4 12.9 1
12.05167 202888 1 1237660670894473331 161.497920 11752 172.8 2.3 0.07 0.04 0.75 0.01 16.28 0.01 Dprop Sloan 0.91 0.44 -20.00 0.05 0.38 0.06 9.42 0.05 9.79 0.01 9.50 0.05 -0.70 0.18 -0.02 0.02 -0.15 0.02 9.96 0.05 2.818670 0.21034 -160.3 53.6 36.1 1
12.05250 232458 1 1237661949722624113 196.440410 10962 161.0 2.2 0.11 0.06 0.42 0.01 14.97 0.01 Dprop Sloan 1.15 0.62 -21.36 0.12 0.88 0.16 10.31 0.12 10.62 0.01 10.57 0.03 0.24 0.02 0.23 0.02 0.27 0.12 9.81 0.06 -2.854653 0.21036 -151.0 -44.6 33.6 1
12.05306 188740 1 1237667292643852909 120.134580 4881 71.7 2.3 0.08 0.04 0.61 0.01 17.02 0.01 Dprop Sloan 0.00 0.05 -17.31 0.10 0.29 0.10 8.28 0.08 8.72 0.03 "" "" -2.60 0.86 "" "" "" "" 9.11 0.06 2.096744 0.21037 -35.2 60.6 15.0 1
12.05528 230912 1 1237661950802133206 209.979580 11655 170.2 2.3 0.08 0.04 0.70 0.01 15.30 0.01 Dprop Sloan 1.17 0.58 -20.99 0.06 0.46 0.07 9.86 0.06 10.29 0.01 9.91 0.05 0.12 0.03 0.38 0.03 0.31 0.05 10.05 0.05 -2.618350 0.21040 -144.2 -83.2 35.5 1
12.05556 323361 1 1237656241160192739 332.217500 9071 124.5 2.3 0.29 0.15 0.65 0.04 17.99 0.03 Dprop Sloan 0.22 0.10 -17.65 0.08 0.34 0.09 8.45 0.07 9.01 0.02 "" "" "" "" "" "" "" "" 9.59 0.05 -0.484896 0.21041 107.7 -56.8 26.0 1
12.05611 200448 1 1237660671429902353 158.070420 9533 141.1 2.3 0.11 0.06 0.68 0.01 13.90 0.01 Dprop Sloan 1.40 0.73 -22.02 0.06 0.81 0.08 10.52 0.06 10.83 0.01 10.74 0.04 0.39 0.02 0.46 0.02 0.51 0.09 9.76 0.06 2.758849 0.21042 -128.0 51.5 29.5 1
12.05611 320400 1 1237678920197275759 342.746250 11740 162.5 2.3 0.30 0.16 0.53 0.01 14.11 0.01 Dprop Sloan 1.44 0.77 -22.31 0.09 0.83 0.12 10.66 0.09 10.84 0.01 "" "" 0.38 0.02 0.53 0.03 "" "" 10.16 0.05 -0.301135 0.21042 151.8 -47.1 33.9 1
12.05611 200448 1 1237660671429902353 158.070420 9533 141.1 2.3 0.11 0.06 0.68 0.01 13.90 0.01 Dprop Sloan 1.40 0.73 -22.02 0.06 0.81 0.08 10.52 0.06 10.83 0.01 10.74 0.04 0.39 0.02 0.46 0.02 0.51 0.09 9.76 0.06 2.758849 0.21042 -128.0 51.5 29.5 1
12.05611 320400 1 1237678920197275759 342.746250 11740 162.5 2.3 0.30 0.16 0.53 0.01 14.11 0.01 Dprop Sloan 1.44 0.77 -22.31 0.09 0.83 0.12 10.66 0.09 10.84 0.01 "" "" 0.38 0.02 0.53 0.03 "" "" 10.16 0.05 -0.301135 0.21042 151.8 -47.1 33.9 1
12.05750 233649 1 1237661950262837338 204.266250 16495 239.6 2.1 0.08 0.04 0.18 0.01 16.64 0.01 Dprop Sloan 0.94 0.50 -20.67 0.22 0.29 0.32 9.62 0.24 9.99 0.01 9.76 0.05 -0.85 0.36 -0.51 0.09 -0.15 0.05 10.18 0.05 -2.718067 0.21044 -213.6 -96.3 50.1 1
12.05778 310807 1 1237656241696080490 329.897090 13572 188.9 2.3 0.31 0.16 0.84 0.03 17.31 0.02 Dprop Sloan 0.63 0.33 -19.25 0.05 0.54 0.05 9.23 0.04 9.50 0.01 9.40 0.05 "" "" "" "" -0.39 0.08 9.97 0.06 -0.525395 0.21045 159.8 -92.7 39.5 1
12.05806 251319 1 1237668271913893945 238.350010 10518 151.8 2.2 0.14 0.07 0.46 0.01 14.74 0.01 Dprop Sloan 1.15 0.64 -21.45 0.11 0.77 0.15 10.27 0.11 10.52 0.01 10.48 0.02 0.24 0.02 0.31 0.03 0.43 0.04 10.30 0.05 -2.123193 0.21045 -77.9 -126.4 31.7 1
12.05944 6169 1 1237661812803960903 166.764160 1551 17.5 3.4 0.05 0.03 0.30 0.01 13.46 0.01 Dprop Sloan 0.00 0.12 -17.85 0.45 0.96 0.22 8.96 0.24 9.11 0.17 "" "" -1.51 0.17 -1.33 0.17 "" "" 8.92 0.18 2.910584 0.21048 -16.7 3.9 3.7 1
12.05972 180546 1 1237670964308934931 133.850430 9082 133.8 2.2 0.16 0.08 0.57 0.01 14.64 0.01 Dprop Sloan 1.14 0.61 -21.22 0.08 0.74 0.11 10.16 0.08 10.45 0.01 10.36 0.03 -0.01 0.04 0.11 0.02 0.07 0.08 9.81 0.05 2.336131 0.21048 -90.6 94.4 28.0 1
12.06000 223205 1 1237661816560353545 192.778350 1787 16.2 2.2 0.12 0.06 0.81 0.05 17.06 0.04 Dprop Sloan 0.00 0.00 -14.05 0.30 0.35 0.07 7.01 0.13 7.30 0.12 "" "" "" "" "" "" "" "" 8.10 0.12 -2.918568 0.21049 -15.5 -3.5 3.4 1
12.06028 257932 1 1237668333108396171 235.692090 4303 64.7 2.3 0.15 0.07 0.68 0.02 16.64 0.01 Dprop Sloan 0.06 0.07 -17.50 0.09 0.45 0.08 8.47 0.07 8.73 0.03 8.51 0.05 "" "" "" "" -1.28 0.03 9.33 0.06 -2.169582 0.21049 -35.7 -52.3 13.5 1
12.06083 200549 1 1237660670894211210 160.912920 7920 118.1 2.2 0.09 0.05 0.93 0.01 14.49 0.01 Dprop Sloan 1.07 0.59 -20.93 0.04 0.91 0.03 10.16 0.03 10.30 0.02 10.38 0.02 -0.34 0.06 -0.06 0.02 -0.19 0.06 9.84 0.05 2.808460 0.21050 -109.1 37.8 24.7 1
12.06083 245068 1 1237662530069987511 223.057080 15805 228.6 2.3 0.10 0.05 0.64 0.01 15.83 0.01 Dprop Sloan 1.09 0.60 -21.14 0.06 1.01 0.09 10.31 0.07 10.73 0.01 10.49 0.08 0.82 0.01 0.71 0.02 0.65 0.11 10.39 0.05 -2.390105 0.21050 -163.3 -152.6 47.8 1
12.06083 200549 1 1237660670894211210 160.912920 7920 118.1 2.2 0.09 0.05 0.93 0.01 14.49 0.01 Dprop Sloan 1.07 0.59 -20.93 0.04 0.91 0.03 10.16 0.03 10.30 0.02 10.38 0.02 -0.34 0.06 -0.06 0.02 -0.19 0.06 9.84 0.05 2.808460 0.21050 -109.1 37.8 24.7 1
12.06083 245068 1 1237662530069987511 223.057080 15805 228.6 2.3 0.10 0.05 0.64 0.01 15.83 0.01 Dprop Sloan 1.09 0.60 -21.14 0.06 1.01 0.09 10.31 0.07 10.73 0.01 10.49 0.08 0.82 0.01 0.71 0.02 0.65 0.11 10.39 0.05 -2.390105 0.21050 -163.3 -152.6 47.8 1
12.06139 174486 0 "" 114.317920 4871 71.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.26 0.05 1.995224 0.21051 -28.8 63.6 14.9 1
12.06139 12773 1 1237678919129432074 356.479580 4261 46.1 8.9 0.21 0.11 0.34 0.01 12.85 0.01 Dprop Sloan 0.96 0.54 -20.82 0.44 0.75 0.20 10.00 0.23 10.45 0.17 "" "" 0.60 0.17 0.55 0.17 "" "" 9.72 0.17 -0.061443 0.21051 45.0 -2.8 9.6 1
12.06139 174486 0 "" 114.317920 4871 71.4 2.3 "" "" "" "" "" "" Dprop Sloan "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 9.26 0.05 1.995224 0.21051 -28.8 63.6 14.9 1
12.06139 12773 1 1237678919129432074 356.479580 4261 46.1 8.9 0.21 0.11 0.34 0.01 12.85 0.01 Dprop Sloan 0.96 0.54 -20.82 0.44 0.75 0.20 10.00 0.23 10.45 0.17 "" "" 0.60 0.17 0.55 0.17 "" "" 9.72 0.17 -0.061443 0.21051 45.0 -2.8 9.6 1
12.06167 188749 1 1237667429011358336 121.707920 10972 160.1 2.3 0.09 0.04 0.87 0.02 16.36 0.01 Dprop Sloan 0.77 0.41 -19.73 0.04 0.59 0.04 9.45 0.03 9.79 0.01 9.70 0.04 -0.80 0.20 -0.19 0.03 -0.30 0.06 10.14 0.05 2.124204 0.21052 -82.3 133.2 33.5 1
12.06361 320849 1 1237678920197144791 342.447110 7858 107.0 2.3 0.27 0.14 0.63 0.01 15.40 0.01 Dprop Sloan 0.77 0.43 -19.97 0.08 0.81 0.09 9.71 0.07 9.95 0.02 "" "" -0.56 0.06 -0.36 0.04 "" "" 9.62 0.05 -0.306356 0.21055 99.8 -31.6 22.4 1
12.06361 253923 1 1237668332570607997 233.495010 2646 41.3 2.1 0.14 0.07 0.91 0.07 17.73 0.05 Dprop Sloan 0.00 0.00 -15.42 0.12 0.49 0.06 7.66 0.06 7.99 0.05 "" "" -1.78 0.10 "" "" "" "" 8.08 0.08 -2.207929 0.21055 -24.0 -32.5 8.6 1
12.06361 188739 2 1237667292643853518 120.125410 4890 71.9 2.2 0.08 0.04 0.74 0.21 20.91 0.27 Dprop Sloan "" "" "" "" "" "" "" "" 7.59 0.11 "" "" -0.91 0.06 "" "" "" "" 9.18 0.06 2.096584 0.21055 -35.3 60.8 15.0 1
12.06361 320849 1 1237678920197144791 342.447110 7858 107.0 2.3 0.27 0.14 0.63 0.01 15.40 0.01 Dprop Sloan 0.77 0.43 -19.97 0.08 0.81 0.09 9.71 0.07 9.95 0.02 "" "" -0.56 0.06 -0.36 0.04 "" "" 9.62 0.05 -0.306356 0.21055 99.8 -31.6 22.4 1
12.06361 253923 1 1237668332570607997 233.495010 2646 41.3 2.1 0.14 0.07 0.91 0.07 17.73 0.05 Dprop Sloan 0.00 0.00 -15.42 0.12 0.49 0.06 7.66 0.06 7.99 0.05 "" "" -1.78 0.10 "" "" "" "" 8.08 0.08 -2.207929 0.21055 -24.0 -32.5 8.6 1
12.06361 188739 2 1237667292643853518 120.125410 4890 71.9 2.2 0.08 0.04 0.74 0.21 20.91 0.27 Dprop Sloan "" "" "" "" "" "" "" "" 7.59 0.11 "" "" -0.91 0.06 "" "" "" "" 9.18 0.06 2.096584 0.21055 -35.3 60.8 15.0 1
12.06361 320849 1 1237678920197144791 342.447110 7858 107.0 2.3 0.27 0.14 0.63 0.01 15.40 0.01 Dprop Sloan 0.77 0.43 -19.97 0.08 0.81 0.09 9.71 0.07 9.95 0.02 "" "" -0.56 0.06 -0.36 0.04 "" "" 9.62 0.05 -0.306356 0.21055 99.8 -31.6 22.4 1
12.06361 253923 1 1237668332570607997 233.495010 2646 41.3 2.1 0.14 0.07 0.91 0.07 17.73 0.05 Dprop Sloan 0.00 0.00 -15.42 0.12 0.49 0.06 7.66 0.06 7.99 0.05 "" "" -1.78 0.10 "" "" "" "" 8.08 0.08 -2.207929 0.21055 -24.0 -32.5 8.6 1
12.06361 188739 2 1237667292643853518 120.125410 4890 71.9 2.2 0.08 0.04 0.74 0.21 20.91 0.27 Dprop Sloan "" "" "" "" "" "" "" "" 7.59 0.11 "" "" -0.91 0.06 "" "" "" "" 9.18 0.06 2.096584 0.21055 -35.3 60.8 15.0 1
12.06389 202855 1 1237661950780375136 159.043750 10351 152.8 2.1 0.09 0.05 0.58 0.01 15.98 0.01 Dprop Sloan 0.80 0.45 -20.09 0.08 0.66 0.11 9.65 0.08 9.94 0.01 9.79 0.05 -0.82 0.19 -0.40 0.03 -0.17 0.10 9.75 0.07 2.775837 0.21055 -139.5 53.4 31.9 1
